Page,Date,Post Text,Media Type,Likes,Comments,Shares,Media Link
3Dadept,2023-05-11,"Did you know that the turnover of hashtag#additivemanufacturing machines produced in hashtag#Spain in 2021 was 38.9 million euros?  Export of these machines was 60% and that of parts produced was 8%, with employment generated being estimated at more than 800 people. The hashtag#Spanish hashtag#3dprinting market is taking off and Addit3D provides hashtag#technology providers and hashtag#users with an opportunity to have a slice of this cake. Here is what you need to know about the upcoming 2023 edition of the show.  👇hashtag#event hashtag#spain +Industryhttps://lnkd.in/edp7dTMk



…see more",Article,3,0,0,https://3dadept.com/am-event-in-spain-addit3d-2023-returns-to-bilbao-for-its-7th-edition/
3Dadept,2023-04-11,"It is impossible to imagine parts production today without hashtag#ecological aspects. When deciding for or against a hashtag#processing technology, ecological influences such as hashtag#sustainability in its many aspects or the various options for hashtag#recyclability are considered in addition to costs per part. In the article below, Evonik explains the reasons why hashtag#sustainability in an hashtag#additivemanufacturing production starts with the right hashtag#material and its role as material producer in this journey.Mentions: Evonik High Performance Polymers - Dominic Stoerkle - Sylvia Monsheimer hashtag#3dprintinghttps://lnkd.in/eTKNZC5e



…see more",Article,4,0,0,https://3dadept.com/unbounding-3d-printing-at-scale-with-new-sustainable-materials/
3Dadept,2023-04-11,"This will be the first time in its more than 100-year history, that the global headquarters of a Nikon business unit will be outside of hashtag#Japan. Nikon SLM Solutions, Morf3D Inc and other Nikon hashtag#digitalmanufacturing investments will consolidate within Nikon hashtag#AdvancedManufacturing, Inc. and the new company will also be responsible for existing additive manufacturing business. The California location provides excellent proximity to customers and partners including the aerospace, space and defense industries, and will bring together a highly skilled, diverse and inclusive team focused on the success of the organization and its customers, a press release comments.hashtag#manufacturing hashtag#additivemanufacturing Yuichi Shibazaki



…see more",Article,1,0,0,https://3dadept.com/nikon-creates-new-advanced-manufacturing-unit-in-the-us/
3Dadept,2023-04-11,"The concept of Electrochemical polishing is not often part of our daily conversations in the hashtag#additivemanufacturing industry. It is said to improve hashtag#surfacefinish by reducing surface roughness by up to 50%. The process consists in creating a mirror-like surface on dull metals by selectively removing specific particles from the outer surface of the part. Moving forward, we will hear more about this process through Holdson, a UK-based electrochemical polishing machine tool supplier, that has developed an hashtag#Electroform machine for hashtag#3dprinted parts. Read more below 👇Mention: Neil Dickinsonhttps://lnkd.in/e5butTHj



…see more",Article,18,0,4 reposts,https://3dadept.com/holdson-launches-electroform-technology-for-optimal-polishing-of-additively-manufactured-parts/
3Dadept,2023-05-11,"Nikon‘s X-ray technology has the power to see cracks, voids and assembly defects but sometimes they can be hidden in high-density or low-contrast areas. Therefore, the Industrial Metrology Business Unit has developed a new filter that enhances the contrast in images produced by its X-ray inspection machines: High.Contrast Filter. Read more below.   👇hashtag#additivemanufacturing hashtag#metrology https://lnkd.in/gNtQ9Ma2



…see more",Article,5,0,0,https://3dadept.com/new-nikon-filter-enables-to-optimize-x-ray-inspection-for-castings-3d-printed-components-or-welds/
3Dadept,2023-04-11,"If the beginning of the year saw partnerships with Baker Hughes, Twikit and CASTOR, the latest partnerships announced by Oqton have been signed with machine manufacturers FARSOON Europe GmbH and Xact Metal – both of them operating in the field of metal hashtag#3dprinting and highlighting different needs for their users.  Read more below. 👇hashtag#additivemanufacturing hashtag#business hashtag#software https://lnkd.in/em8Y2aCf



…see more",Article,8,0,0,https://3dadept.com/how-3d-printer-manufacturers-harness-oqtons-solutions-the-case-of-farsoon-and-xact-metal/
3Dadept,2023-04-11,"Following the completion of functional high-performance patterned hashtag#batteries, Sakuu is working on a new project: the testing of a printable hashtag#lithium formulation from Livent for use in its hashtag#3dprinted batteries.Mention: Robert Bagheri - @Paul Graves - hashtag#additivemanufacturing https://lnkd.in/eU_7MyzV



…see more",Article,3,0,0,https://3dadept.com/sakuu-and-livent-to-develop-liovix-lithium-formulation-for-next-gen-3d-printed-batteries/
3Dadept,2023-04-11,"The agreement between Seurat Technologies and Siemens Energy will ramp up over a six-year-period for parts meeting the material qualification requirements of Siemens Energy. The initial focus will be on one-part family, with the possibility of increasing volumes to include others in the future.hashtag#additivemanufacturing hashtag#3dprinting https://lnkd.in/e2Pit2r4



…see more",Article,8,0,0,https://3dadept.com/seurat-technologies-and-siemens-energy-to-additively-manufacture-59-tons-of-metal-parts/
3Dadept,2023-04-11,"“Mixing and drying have a direct correlation to the performance, strength, and durability of 3D metal, ceramic, and plastic-based hashtag#materials.” “Our hashtag#additivemanufacturing mixing and drying equipment is a cost-effective and flexible alternative to designing and manufacturing 3D metallic, ceramic, and plastic powders for high-value components and critical applications in all the AM powder markets,” GEMCO’s President and CEO Casey Bickhardt.https://lnkd.in/eQjgctxy



…see more",Article,4,0,0,https://3dadept.com/gemco-introduces-its-mixing-and-drying-equipment-for-additive-manufacturing/
3Dadept,2023-04-11,"The simultaneous opening of these sites on three continents brings to 12 the number of deployed hashtag#construction hashtag#3dprinting units, and is part of XtreeE, the large-scale 3D’s strategy to build a worldwide network of more than 50 3D printing units by 2025.  Read more about the company's vision below.https://lnkd.in/eB9vchzC



…see more",Article,15,0,0,https://3dadept.com/xtreee-deploys-three-new-connected-3d-printing-units-in-switzerland-the-united-states-and-japan/
3Dadept,2023-04-11,"Nexa3D aims to change the economics of AM often associated with huge capital intensity to establish an additive factory and other on-going operational costs; making this way a return on investment elusive. Here are the key features of their new XiP Pro hashtag#3dprinter. Mentions: Avi Reichental - Glen Mason - Wilson Sporting Goods Co.hashtag#additivemanufacturing hashtag#Rapid+TCT hashtag#event hashtag#3dprintinghttps://lnkd.in/edMxwkbw



…see more",Article,18,0,1 repost,https://3dadept.com/nexa3d-launches-new-desktop-3d-printer-for-industrial-applications/
3Dadept,2023-04-11,"Manufacturers face the challenge of proving the compliance of their additive manufactured products with the applicable legal requirements. To this end, TÜV SÜD has developed a certification program that considers the general safety requirements of the European Pressure Equipment Directive 2014/68/EU - a hashtag#certification program that Rosswag Engineering just passed.Mentions: Gunther Kuhn - Gregor Graf - hashtag#additivemanufacturing https://lnkd.in/eCKm74rF



…see more",Article,7,0,0,https://3dadept.com/tuv-sud-certifies-rosswag-as-a-manufacturer-for-additive-manufactured-pressure-equipment/
3Dadept,2023-04-11,"We have seen hashtag#gloves designed for impact protection applications, gloves designed to improve athletes’ defensive skills in hashtag#Baseball and today, hashtag#3dprinted hashtag#boxing gloves from Hayabusa Fightwear, Inc.? hashtag#AdditiveManufacturing is all the rage in hashtag#sports equipment manufacturing and not surprisingly, most of these applications including these boxing gloves are so far, enabled by Carbon DLS™.Read more about the 17th discipline out of 200 to leverage hashtag#additivemanufacturing. Mentions: Ken C. https://lnkd.in/edZTTM6J



…see more",Article,4,0,0,https://3dadept.com/t3d-boxing-gloves-the-latest-product-line-of-hayabusa-make-boxing-the-17th-discipline-out-of-200-to-leverage-additive-manufacturing/
3Dadept,2023-04-11,"Developed in-house using a patented FFF hashtag#3dprinter designed, programmed, and built by Curiteva, Inc. , the Inspire platform is manufactured utilizing the Evonik VESTAKEEP® i4 3DF PEEK hashtag#highperformance polymer. Below are the boxes it should check for a successful hashtag#surgery. hashtag#implants hashtag#surgeries hashtag#3dprinting Evonik High Performance Polymers -  @Kevin Foley - @Alex Vaccaro https://lnkd.in/equQpF39



…see more",Article,2,0,0,https://3dadept.com/what-are-the-boxes-curivetas-3d-printed-porous-ha-peek-technology-should-check-for-surgeries/
3Dadept,2023-04-11,"The reality is, all hashtag#biomedical hashtag#implants pose some level of risk as hashtag#materials can carry surface bio-contaminants that can lead to infection. Reducing this risk could be beneficial both to patients in the form of improved outcomes, and to hashtag#healthcare providers thanks to reduced costs incurred by ongoing treatment. The development of this hashtag#ferroelectric hashtag#composite material could play a key role here. hashtag#additivemanufacturing hashtag#multimaterial hashtag#3dprinting University of Bath Ulster University, United Kingdomhttps://lnkd.in/etAP7A7j



…see more",Article,5,0,0,https://3dadept.com/3d-printed-ferroelectric-materials-could-eliminate-harmful-bacteria-in-heart-valves-and-stents/
3Dadept,2023-12-11,"✨ [Partner Content] ✨ LAST CHANCE TO REGISTERReady to transform your metal hashtag#3dprinting process? Say goodbye to time-consuming support generation and removal struggles!Join Materialise experts on December 7th at 5 pm CET/11 am EST, for an insightful webinar:👉 Learn the crucial role of positioning and orientation in build preparation👉Explore how Materialise e-Stage for metal revolutionizes post-processing 👉Discover the power of generating thin supports (with one click), that are effortlessly removed during post-processing, streamlining your workflow.Don't miss out on this opportunity to boost efficiency and precision in your 3D printing journey, register 👉 : https://bit.ly/3SQgDAlhashtag#additivemanufacturing hashtag#software hashtag#postprocessing



…see more",Image,7,0,1 repost,None
